55.2207 	EXP 	fixation: autoDraw = True
56.2205 	INFO 	Keyboard events cleared
56.2202 	EXP 	fixation: autoDraw = False
56.2202 	EXP 	grating: autoDraw = True
56.5203 	EXP 	grating: autoDraw = False
56.9406 	EXP 	New trial (rep=30, index=0): None
56.9416 	DATA 	Keypress: down
56.9532 	EXP 	fixation: autoDraw = False
56.9532 	EXP 	grating: autoDraw = False
56.9532 	EXP 	grating: ori = 0.0
56.9532 	EXP 	fixation: autoDraw = True
57.9529 	INFO 	Keyboard events cleared
57.9526 	EXP 	fixation: autoDraw = False
57.9526 	EXP 	grating: autoDraw = True
58.2524 	EXP 	grating: autoDraw = False
58.6394 	EXP 	New trial (rep=31, index=0): None
58.6404 	DATA 	Keypress: up
58.6526 	EXP 	fixation: autoDraw = False
58.6526 	EXP 	grating: autoDraw = False
58.6526 	EXP 	grating: ori = 0.0
58.6526 	EXP 	fixation: autoDraw = True
59.6519 	INFO 	Keyboard events cleared
59.6516 	EXP 	fixation: autoDraw = False
59.6516 	EXP 	grating: autoDraw = True
59.9510 	EXP 	grating: autoDraw = False
60.7888 	EXP 	New trial (rep=32, index=0): None
60.7898 	DATA 	Keypress: down
60.8053 	EXP 	fixation: autoDraw = False
60.8053 	EXP 	grating: autoDraw = False
60.8053 	EXP 	grating: ori = 0.0
60.8053 	EXP 	fixation: autoDraw = True
61.8012 	INFO 	Keyboard events cleared
61.8009 	EXP 	grating: autoDraw = True
61.8161 	EXP 	fixation: autoDraw = False
62.1164 	EXP 	grating: autoDraw = False
62.4548 	EXP 	New trial (rep=33, index=0): None
62.4559 	DATA 	Keypress: up
62.4670 	EXP 	fixation: autoDraw = False
62.4670 	EXP 	grating: autoDraw = False
62.4670 	EXP 	grating: ori = -1.0
62.4670 	EXP 	fixation: autoDraw = True
63.4665 	INFO 	Keyboard events cleared
63.4660 	EXP 	fixation: autoDraw = False
63.4660 	EXP 	grating: autoDraw = True
63.7673 	EXP 	grating: autoDraw = False
64.2374 	EXP 	New trial (rep=34, index=0): None
64.2390 	DATA 	Keypress: up
64.2490 	EXP 	fixation: autoDraw = False
64.2490 	EXP 	grating: autoDraw = False
64.2490 	EXP 	grating: ori = 2.0
64.2490 	EXP 	fixation: autoDraw = True
65.2482 	INFO 	Keyboard events cleared
65.2477 	EXP 	fixation: autoDraw = False
65.2477 	EXP 	grating: autoDraw = True
65.5480 	EXP 	grating: autoDraw = False
65.8890 	EXP 	New trial (rep=35, index=0): None
65.8919 	DATA 	Keypress: down
65.8989 	EXP 	fixation: autoDraw = False
65.8989 	EXP 	grating: autoDraw = False
65.8989 	EXP 	grating: ori = 0.0
65.8989 	EXP 	fixation: autoDraw = True
66.6710 	DATA 	Mouse:  Left button up, pos=(372,509)
66.8983 	INFO 	Keyboard events cleared
66.8978 	EXP 	fixation: autoDraw = False
66.8978 	EXP 	grating: autoDraw = True
67.1962 	EXP 	grating: autoDraw = False
69.3999 	EXP 	New trial (rep=36, index=0): None
69.4016 	DATA 	Keypress: up
69.4132 	EXP 	fixation: autoDraw = False
69.4132 	EXP 	grating: autoDraw = False
69.4132 	EXP 	grating: ori = 0.0
69.4132 	EXP 	fixation: autoDraw = True
70.4123 	INFO 	Keyboard events cleared
70.4118 	EXP 	grating: autoDraw = True
70.4278 	EXP 	fixation: autoDraw = False
70.7114 	EXP 	grating: autoDraw = False
71.2850 	EXP 	New trial (rep=37, index=0): None
71.2867 	DATA 	Keypress: down
71.2947 	EXP 	fixation: autoDraw = False
71.2947 	EXP 	grating: autoDraw = False
71.2947 	EXP 	grating: ori = 0.0
71.2947 	EXP 	fixation: autoDraw = True
72.2946 	INFO 	Keyboard events cleared
72.2940 	EXP 	fixation: autoDraw = False
72.2940 	EXP 	grating: autoDraw = True
72.5957 	EXP 	grating: autoDraw = False
72.8802 	EXP 	New trial (rep=38, index=0): None
72.8812 	DATA 	Keypress: up
72.8934 	EXP 	fixation: autoDraw = False
72.8934 	EXP 	grating: autoDraw = False
72.8934 	EXP 	grating: ori = 2.0
72.8934 	EXP 	fixation: autoDraw = True
73.8931 	INFO 	Keyboard events cleared
73.8928 	EXP 	fixation: autoDraw = False
73.8928 	EXP 	grating: autoDraw = True
74.1945 	EXP 	grating: autoDraw = False
74.5629 	EXP 	New trial (rep=39, index=0): None
74.5639 	DATA 	Keypress: down
74.5753 	EXP 	fixation: autoDraw = False
